kusamakura-by-soseki-natsume-00631|不平 らしい 様子 は 少し も 見せ ぬ 。 面白かっ た 事 、|f u h e: r a sh i: y o: s u w a s u k o sh i m o m i s e n u . o m o sh i r o k a q t a k o t o ,
kusamakura-by-soseki-natsume-00632|愉快 で あっ た 事 は 無論 、 昔 の 不平 を さえ 得意 に ちょうちょう し て 、 したり顔 で ある 。|y u k a i d e a q t a k o t o w a m u r o N , m u k a sh i n o f u h e: o s a e t o k u i n i ch o: ch o: sh i t e , sh i t a r i g a o d e a r u .
kusamakura-by-soseki-natsume-00633|これ は あえて みずから あざむく の 、 人 を いつわる の と 云う りょう けん で は ない 。|k o r e w a a e t e m i z u k a r a a z a m u k u n o , h i t o o i ts u w a r u n o t o i u ry o: k e N d e w a n a i .
kusamakura-by-soseki-natsume-00634|旅行 を する 間 は 常人 の 心持ち で 、|ry o k o: o s u r u a i d a w a j o: j i N n o k o k o r o m o ch i d e ,
kusamakura-by-soseki-natsume-00635|曾遊 を 語る とき は すでに 詩人 の 態度 に ある から 、|s o: y u: o k a t a r u t o k i w a s u d e n i sh i j i N n o t a i d o n i a r u k a r a ,
kusamakura-by-soseki-natsume-00636|こんな 矛盾 が 起る 。 し て 見る と 四角 な 世界 から|k o N n a m u j u N g a o k o r u . sh i t e m i r u t o sh i k a k u n a s e k a i k a r a
kusamakura-by-soseki-natsume-00637|常識 と 名 の つく 、 いっかく を まめ つ し て 、 三角 の うち に 住む の を|j o: sh i k i t o n a n o ts u k u , i q k a k u o m a m e ts u sh i t e , s a N k a k u n o u ch i n i s u m u n o o
kusamakura-by-soseki-natsume-00638|芸術 家 と 呼ん で も よかろう 。 この ゆえ に てんねん に あれ 、 人事 に あれ 、|g e: j u ts u k a t o y o N d e m o y o k a r o: . k o n o y u e n i t e N n e N n i a r e , j i N j i n i a r e ,
kusamakura-by-soseki-natsume-00639|しゅう ぞく の へきえき し て 近づき がたし と なす ところ に おい て 、 芸術 家 は 無数 の りん ろう を 見 、|sh u: z o k u n o h e k i e k i sh i t e ch i k a z u k i g a t a sh i t o n a s u t o k o r o n i o i t e , g e: j u ts u k a w a m u s u: n o r i N r o: o m i ,
kusamakura-by-soseki-natsume-00640|むじょう の ほう ろ を 知る 。 俗 に これ を なづけ て び か と 云う 。|m u j o: n o h o: r o o sh i r u . z o k u n i k o r e o n a z u k e t e b i k a t o i u .
kusamakura-by-soseki-natsume-00641|その 実 は 美化 で も 何 で も ない 。 さん らん たる さいこう は 、 へ いこ と し て|s o n o j i ts u w a b i k a d e m o n a N d e m o n a i . s a N r a N t a r u s a i k o: w a , e i k o t o sh i t e
kusamakura-by-soseki-natsume-00642|昔 から 現象 世界 に 実在 し て いる 。 ただ いちえ い 眼 に あっ て|m u k a sh i k a r a g e N sh o: s e k a i n i j i ts u z a i sh i t e i r u . t a d a i ch i e i m e n i a q t e
kusamakura-by-soseki-natsume-00643|くう げら ん つい する が 故 に 、 ぞく るい の きせつ ろうと し て|k u: g e r a N ts u i s u r u g a y u e n i , z o k u r u i n o k i s e ts u r o: t o sh i t e
kusamakura-by-soseki-natsume-00644|たち がたき が 故 に 、 えい じょ く とく そう の|t a ch i g a t a k i g a y u e n i , e i j o k u t o k u s o: n o
kusamakura-by-soseki-natsume-00645|われ に せまる 事 、 せつ なる が 故 に 、|w a r e n i s e m a r u k o t o , s e ts u n a r u g a y u e n i ,
kusamakura-by-soseki-natsume-00646|ターナー が 汽車 を 写す まで は 汽車 の 美 を 解せ ず 、|t a: n a: g a k i sh a o u ts u s u m a d e w a k i sh a n o b i o g e s e z u ,
kusamakura-by-soseki-natsume-00647|おう きょ が 幽霊 を えがく まで は 幽霊 の 美 を 知ら ず に 打ち 過ぎる の で ある 。|o: ky o g a y u: r e: o e g a k u m a d e w a y u: r e: n o b i o sh i r a z u n i u ch i s u g i r u n o d e a r u .
kusamakura-by-soseki-natsume-00648|余 が 今 見 た 影 法師 も 、 ただ それ きり の 現象 と すれ ば 、|y o g a i m a m i t a k a g e h o: sh i m o , t a d a s o r e k i r i n o g e N sh o: t o s u r e b a ,
kusamakura-by-soseki-natsume-00649|だれ が 見 て も 、 だれ に 聞かし て も ゆたか に 詩趣 を 帯び て いる 。 ― ― こそ ん の 温泉 、|d a r e g a m i t e m o , d a r e n i k i k a sh i t e m o y u t a k a n i sh i sh u o o b i t e i r u . k o s o N n o o N s e N ,
kusamakura-by-soseki-natsume-00650|― ― しゅん しょう の か えい 、 ― ― げつ ぜん の てい しょう 、|sh u N sh i y o: n o k a e i , g e ts u z e N n o t e: sh i y o: ,
kusamakura-by-soseki-natsume-00651|― ― おぼろ よ の 姿 ― ― どれ も これ も 芸術 家 の こう だい もく で ある 。|o b o r o y o n o s u g a t a d o r e m o k o r e m o g e: j u ts u k a n o k o: d a i m o k u d e a r u .
kusamakura-by-soseki-natsume-00652|この 好 題目 が がん ぜん に あり ながら 、|k o n o k o: d a i m o k u g a g a N z e N n i a r i n a g a r a ,
kusamakura-by-soseki-natsume-00653|余 は いら ざる せ ん ぎ だて を し て 、 余計 なさ ぐり を 投げ込ん で いる 。|y o w a i r a z a r u s e N g i d a t e o sh i t e , y o k e: n a s a g u r i o n a g e k o N d e i r u .
kusamakura-by-soseki-natsume-00654|せっかく の 雅 境 に りくつ の 筋 が 立っ て 、|s e q k a k u n o m i y a b i s a k a i n i r i k u ts u n o s u j i g a t a q t e ,
kusamakura-by-soseki-natsume-00655|願っ て も ない 風流 を 、 気味 の わる さ が 踏みつけ に し て しまっ た 。|n e g a q t e m o n a i f u: ry u: o , k i m i n o w a r u s a g a f u m i ts u k e n i sh i t e sh i m a q t a .
kusamakura-by-soseki-natsume-00656|こんな 事 なら 、 非 人情 も ひょうぼう する 価値 が ない 。|k o N n a k o t o n a r a , h i n i N j o: m o hy o: b o: s u r u k a ch i g a n a i .
kusamakura-by-soseki-natsume-00657|もう 少し 修行 を し なけれ ば 詩人 とも 画家 とも|m o: s u k o sh i sh u gy o: o sh i n a k e r e b a sh i j i N t o m o g a k a t o m o
kusamakura-by-soseki-natsume-00658|人 に 向っ て ふい ちょうする 資格 は つか ぬ 。 昔 し イタリア の 画家 サルヴァトル・ロザ は|h i t o n i m u k a q t e f u i ch o: s u r u sh i k a k u w a ts u k a n u . m u k a sh i sh i i t a r i a n o g a k a s a r u b a t o r u , r o z a w a
kusamakura-by-soseki-natsume-00659|泥棒 が 研究 し て 見 たい 一心 から 、 おのれ の 危険 を かけ に し て 、|d o r o b o: g a k e N ky u: sh i t e m i t a i i q sh i N k a r a , o n o r e n o k i k e N o k a k e n i sh i t e ,
kusamakura-by-soseki-natsume-00660|山賊 の むれ に はいり込ん だ と 聞い た 事 が ある 。 ひょう|s a N z o k u n o m u r e n i h a i r i k o N d a t o k i: t a k o t o g a a r u . hy o:
kusamakura-by-soseki-natsume-00661|ぜん と 画帖 を ふところ に し て 家 を いで た から に は 、|z e N t o g a j o: o f u t o k o r o n i sh i t e i e o i d e t a k a r a n i w a ,
kusamakura-by-soseki-natsume-00662|余 に も その くらい の 覚悟 が なく て は 恥ずかしい 事 だ 。|y o n i m o s o n o k u r a i n o k a k u g o g a n a k u t e w a h a z u k a sh i: k o t o d a .
kusamakura-by-soseki-natsume-00663|こんな 時 に どう すれ ば 詩的 なり っきゃ くち に 帰れる か と 云え ば 、|k o N n a t o k i n i d o: s u r e b a sh i t e k i n a r i q ky a k u ch i n i k a e r e r u k a t o i e b a ,
kusamakura-by-soseki-natsume-00664|おのれ の 感じ 、 その もの を 、 お の が 前 に すえつけ て 、|o n o r e n o k a N j i , s o n o m o n o o , o n o g a m a e n i s u e ts u k e t e ,
kusamakura-by-soseki-natsume-00665|その 感じ から 一歩 しりぞい て ありてい に 落ちつい て 、|s o n o k a N j i k a r a i q p o sh i r i z o i t e a r i t e: n i o ch i ts u i t e ,
kusamakura-by-soseki-natsume-00666|他人 らしく これ を 検査 する 余地 さえ 作れ ば いい の で ある 。|t a n i N r a sh i k u k o r e o k e N s a s u r u y o ch i s a e ts u k u r e b a i: n o d e a r u .
kusamakura-by-soseki-natsume-00667|詩人 と は 自分 の しがい を 、 自分 で 解剖 し て 、 その 病状 を|sh i j i N t o w a j i b u N n o sh i g a i o , j i b u N d e k a i b o: sh i t e , s o n o by o: j o: o
kusamakura-by-soseki-natsume-00668|天下 に 発表 する 義務 を 有し て いる 。 その 方便 は 色々 ある が|t e N k a n i h a q py o: s u r u g i m u o y u: sh i t e i r u . s o n o h o: b e N w a i r o i r o a r u g a
kusamakura-by-soseki-natsume-00669|一番 て ぢ か な の は なん で も か で も 手当り 次第|i ch i b a N t e j i k a n a n o w a n a N d e m o k a d e m o t e a t a r i sh i d a i
kusamakura-by-soseki-natsume-00670|十 七 字 に まとめ て 見る の が 一番 いい 。 十 七 字 は 詩形 と し て|j u: n a n a j i n i m a t o m e t e m i r u n o g a i ch i b a N i: . j u: n a n a j i w a sh i k e: t o sh i t e
kusamakura-by-soseki-natsume-00671|もっとも 軽便 で ある から 、 顔 を 洗う 時 に も 、|m o q t o m o k e: b e N d e a r u k a r a , k a o o a r a u t o k i n i m o ,
kusamakura-by-soseki-natsume-00672|かわや に のぼっ た 時 に も 、 電車 に 乗っ た 時 に も 、|k a w a y a n i n o b o q t a t o k i n i m o , d e N sh a n i n o q t a t o k i n i m o ,
kusamakura-by-soseki-natsume-00673|容易 に 出来る 。 十 七 字 が 容易 に 出来る と 云う 意味 は|y o: i n i d e k i r u . j u: n a n a j i g a y o: i n i d e k i r u t o i u i m i w a
kusamakura-by-soseki-natsume-00674|あんちょく に 詩人 に なれる と 云う 意味 で あっ て 、 詩人 に なる と 云う の は|a N ch o k u n i sh i j i N n i n a r e r u t o i u i m i d e a q t e , sh i j i N n i n a r u t o i u n o w a
kusamakura-by-soseki-natsume-00675|一種 の さとり で ある から 軽便 だ と 云っ て ぶ べつ する 必要 は ない 。|i q sh u n o s a t o r i d e a r u k a r a k e: b e N d a t o i q t e b u b e ts u s u r u h i ts u y o: w a n a i .
kusamakura-by-soseki-natsume-00676|軽便 で あれ ば ある ほど くどく に なる から かえって 尊重 す べき もの と 思う 。|k e: b e N d e a r e b a a r u h o d o k u d o k u n i n a r u k a r a k a e q t e s o N ch o: s u b e k i m o n o t o o m o u .
kusamakura-by-soseki-natsume-00677|まあ ちょっと 腹 が 立つ と 仮定 する 。 腹 が 立っ た ところ を すぐ 十 七 字 に する 。|m a: ch o q t o h a r a g a t a ts u t o k a t e: s u r u . h a r a g a t a q t a t o k o r o o s u g u j u: n a n a j i n i s u r u .
kusamakura-by-soseki-natsume-00678|十 七 字 に する とき は 自分 の 腹立ち が すでに 他人 に 変じ て いる 。|j u: n a n a j i n i s u r u t o k i w a j i b u N n o h a r a d a ch i g a s u d e n i t a n i N n i h e N j i t e i r u .
kusamakura-by-soseki-natsume-00679|腹 を 立っ たり 、 俳句 を 作っ たり 、 そう ひとり が 同時 に 働ける もの で は ない 。|h a r a o t a q t a r i , h a i k u o ts u k u q t a r i , s o: h i t o r i g a d o: j i n i h a t a r a k e r u m o n o d e w a n a i .
kusamakura-by-soseki-natsume-00680|ちょっと 涙 を こぼす 。 この 涙 を 十 七 字 に する 。|ch o q t o n a m i d a o k o b o s u . k o n o n a m i d a o j u: n a n a j i n i s u r u .
kusamakura-by-soseki-natsume-00681|する や いな や うれしく なる 。 涙 を 十 七 字 に まとめ た 時 に は 、 苦しみ の 涙 は|s u r u y a i n a y a u r e sh i k u n a r u . n a m i d a o j u: n a n a j i n i m a t o m e t a t o k i n i w a , k u r u sh i m i n o n a m i d a w a
kusamakura-by-soseki-natsume-00682|自分 から ゆうり し て 、 おれ は 泣く 事 の 出来る 男 だ と 云う うれし さ だけ の 自分 に なる 。 これ が へいぜい から 余 の 主張 で ある 。|j i b u N k a r a y u: r i sh i t e , o r e w a n a k u k o t o n o d e k i r u o t o k o d a t o i u u r e sh i s a d a k e n o j i b u N n i n a r u . k o r e g a h e: z e: k a r a a m a r i n o sh u ch o: d e a r u .
kusamakura-by-soseki-natsume-00683|今夜 も 一 つ この 主張 を 実行 し て 見よう と 、|k o N y a m o h i t o ts u k o n o sh u ch o: o j i q k o: sh i t e m i y o: t o ,
kusamakura-by-soseki-natsume-00684|夜具 の 中 で 例 の 事件 を 色々 と 句 に 仕立てる 。|y a g u n o n a k a d e r e: n o j i k e N o i r o i r o t o k u n i sh i t a t e r u .
kusamakura-by-soseki-natsume-00685|出来 たら 書きつけ ない と さんまん に なっ て いか ぬ と 、|d e k i t a r a k a k i ts u k e n a i t o s a N m a N n i n a q t e i k a n u t o ,
kusamakura-by-soseki-natsume-00686|念入り の 修業 だ から 、 例 の 写生 帖 を あけ て 枕元 へ 置く 。|n e N i r i n o sh u gy o: d a k a r a , r e: n o sh a s e: ch o: o a k e t e m a k u r a m o t o e o k u .
kusamakura-by-soseki-natsume-00687|」 と まっさき に 書き付け て 読ん で 見る と 、|t o m a q s a k i n i k a k i ts u k e t e y o N d e m i r u t o ,
kusamakura-by-soseki-natsume-00688|別 に 面白く も ない が 、 さりとて 気味 の わるい 事 も ない 。|b e ts u n i o m o sh i r o k u m o n a i g a , s a r i t o t e k i m i n o w a r u i k o t o m o n a i .
kusamakura-by-soseki-natsume-00689|次 に 「 花 の 影 、 女 の 影 の おぼろ か な 」 と やっ た が 、|ts u g i n i h a n a n o k a g e , o N n a n o k a g e n o o b o r o k a n a t o y a q t a g a ,
kusamakura-by-soseki-natsume-00690|これ は 季 が かさなっ て いる 。 しかし 何 で も 構わ ない 、|k o r e w a k i g a k a s a n a q t e i r u . sh i k a sh i n a N d e m o k a m a w a n a i ,
kusamakura-by-soseki-natsume-00691|気 が 落ちつい て のんき に なれ ば いい 。 それ から 「 し やう いち ゐ 、|k i g a o ch i ts u i t e n o N k i n i n a r e b a i: . s o r e k a r a sh i y o: i ch i i ,
kusamakura-by-soseki-natsume-00692|女 に ばけ て おぼろ づき 」 と 作っ た が 、 狂句 めい て 、 自分 ながら おかしく なっ た 。|o N n a n i b a k e t e o b o r o z u k i t o ts u k u q t a g a , ky o: k u m e: t e , j i b u N n a g a r a o k a sh i k u n a q t a .
kusamakura-by-soseki-natsume-00693|この 調子 なら 大丈夫 と のりき に なっ て 出る だけ の 句 を みな かき 付ける 。|k o n o ch o: sh i n a r a d a i j o: b u t o n o r i k i n i n a q t e d e r u d a k e n o k u o m i n a k a k i ts u k e r u .
kusamakura-by-soseki-natsume-00694|春 の 星 を 落し て よ は の かざし か な|h a r u n o h o sh i o o t o sh i t e y o w a n o k a z a sh i k a n a
kusamakura-by-soseki-natsume-00695|春 の 夜 の 雲 に 濡らす や 洗 ひ 髪|h a r u n o y o r u n o k u m o n i n u r a s u y a a r a i h i k a m i
kusamakura-by-soseki-natsume-00696|春 や こよ ひ 歌 つかまつる 御 姿|h a r u y a k o y o h i u t a ts u k a m a ts u r u o s u g a t a
kusamakura-by-soseki-natsume-00697|かい だ うの 精 が 出 て くる 月夜 か な|k a i d a u n o t a d a sh i g a d e t e k u r u ts u k i y o k a n a
kusamakura-by-soseki-natsume-00698|うた 折々 月下 の 春 を を ち こち す|u t a o r i o r i g e q k a n o h a r u o o ch i k o ch i s u
kusamakura-by-soseki-natsume-00699|思ひ切つ て 更け 行く 春 の 独り か な など と 、 試み て いる うち 、|o m o i k i q t e f u k e i k u h a r u n o h i t o r i k a n a n a d o t o , k o k o r o m i t e i r u u ch i ,
kusamakura-by-soseki-natsume-00700|いつ し か 、 うとうと 眠く なる 。 こう こつ と 云う の が 、|i ts u sh i k a , u t o u t o n e m u k u n a r u . k o: k o ts u t o i u n o g a ,
kusamakura-by-soseki-natsume-00701|こんな 場合 に 用いる べき 形容 詞 か と 思う 。|k o N n a b a a i n i m o ch i: r u b e k i k e: y o: sh i k a t o o m o u .
kusamakura-by-soseki-natsume-00702|熟睡 の うち に は なん びと も 我 を 認め 得 ぬ 。|j u k u s u i n o u ch i n i w a n a N b i t o m o w a r e o m i t o m e e n u .
kusamakura-by-soseki-natsume-00703|めいかく の 際 に は たれ あっ て が いかい を|m e: k a k u n o s a i n i w a t a r e a q t e g a i k a i o
kusamakura-by-soseki-natsume-00704|忘るる もの は なかろう 。 ただ 両 域 の 間 にる の ごとき|w a s u r u r u m o n o w a n a k a r o: . t a d a ry o: i k i n o a i d a n i r u n o g o t o k i
kusamakura-by-soseki-natsume-00705|幻 境 が よこたわる 。 さめ たり と 云う に は|m a b o r o sh i s a k a i g a y o k o t a w a r u . s a m e t a r i t o i u n i w a
kusamakura-by-soseki-natsume-00706|余り おぼろ に て 、 眠る と 評せ ん に は 少しく せい き を あます 。|a m a r i o b o r o n i t e , n e m u r u t o hy o: s e N n i w a s u k o sh i k u s e: k i o a m a s u .
kusamakura-by-soseki-natsume-00707|き が の 二 界 を どう へ いり に 盛り て 、 しい か の さ いかん を もっ て 、|k i g a n o n i k a i o d o: e i r i n i m o r i t e , sh i i k a n o s a i k a N o m o q t e ,
kusamakura-by-soseki-natsume-00708|ひたすら に かきまぜ たる が ごとき 状態 を 云う の で ある 。|h i t a s u r a n i k a k i m a z e t a r u g a g o t o k i j o: t a i o i u n o d e a r u .
kusamakura-by-soseki-natsume-00709|自然 の 色 を 夢 の てまえ まで ぼかし て 、|sh i z e N n o i r o o y u m e n o t e m a e m a d e b o k a sh i t e ,
kusamakura-by-soseki-natsume-00710|ありのまま の 宇宙 を 一段 、 かすみ の 国 へ 押し流す 。|a r i n o m a m a n o u ch u: o i ch i d a N , k a s u m i n o k u n i e o sh i n a g a s u .
kusamakura-by-soseki-natsume-00711|睡魔 の よう わん を かり て 、 あり と ある 実相 の 角度 を|s u i m a n o y o: w a N o k a r i t e , a r i t o a r u j i q s o: n o k a k u d o o
kusamakura-by-soseki-natsume-00712|なめらか に する と 共 に 、 かく やわらげ られ たる けん こん に 、|n a m e r a k a n i s u r u t o t o m o n i , k a k u y a w a r a g e r a r e t a r u k e N k o N n i ,
kusamakura-by-soseki-natsume-00713|われ から と かすか に に ぶき 脈 を 通わ せる 。|w a r e k a r a t o k a s u k a n i n i b u k i my a k u o k a y o w a s e r u .
kusamakura-by-soseki-natsume-00714|地 を はう 煙 の 飛ば ん と し て 飛び 得 ざる ごとく 、|ch i o h a u k e m u r i n o t o b a N t o sh i t e t o b i e z a r u g o t o k u ,
kusamakura-by-soseki-natsume-00715|わが たましい の 、 わが から を 離れ ん と し て 離|w a g a t a m a sh i: n o , w a g a k a r a o h a n a r e N t o sh i t e r i
kusamakura-by-soseki-natsume-00716|るる に 忍び ざる て い で ある 。 抜け いでん と し て ためらい 、|r u r u n i sh i n o b i z a r u t e i d e a r u . n u k e i d e N t o sh i t e t a m e r a i ,
kusamakura-by-soseki-natsume-00717|逡巡 い て は 抜け出でん と し 、 はて は|sh u N j u N i t e w a n u k e i d e N t o sh i , h a t e w a
kusamakura-by-soseki-natsume-00718|魂 と 云う 個体 を 、 もぎ どう に たもち かね て 、|t a m a sh i: t o i u k o t a i o , m o g i d o: n i t a m o ch i k a n e t e ,
kusamakura-by-soseki-natsume-00719|いん うん たる めい ふん が 散る と も なし に|i N u N t a r u m e: f u N g a ch i r u t o m o n a sh i n i
kusamakura-by-soseki-natsume-00720|四肢 五体 に てんめん し て 、 いい たり れん れん たる 心持ち で ある 。|sh i sh i g o t a i n i t e N m e N sh i t e , i: t a r i r e N r e N t a r u k o k o r o m o ch i d e a r u .
kusamakura-by-soseki-natsume-00721|余 が ご び の さかい に かく しょうよう し て いる と 、 入口 の から かみ が すう と あい た 。|y o g a g o b i n o s a k a i n i k a k u sh o: y o: sh i t e i r u t o , i r i g u ch i n o k a r a k a m i g a s u: t o a i t a .
kusamakura-by-soseki-natsume-00722|あいた 所 へ まぼろし の ごとく 女 の 影 が ふう と 現われ た 。|a i t a t o k o r o e m a b o r o sh i n o g o t o k u o N n a n o k a g e g a f u: t o a r a w a r e t a .
kusamakura-by-soseki-natsume-00723|余 は 驚き も せ ぬ 。 恐れ も せ ぬ 。 ただ ここちよく ながめ て いる 。|y o w a o d o r o k i m o s e n u . o s o r e m o s e n u . t a d a k o k o ch i y o k u n a g a m e t e i r u .
kusamakura-by-soseki-natsume-00724|眺める と 云う て は ちと 言葉 が 強 過ぎる 。|n a g a m e r u t o i u t e w a ch i t o k o t o b a g a ts u y o s u g i r u .
kusamakura-by-soseki-natsume-00725|余 が とじ て いる まぶた の うち に まぼろし の 女 が|y o g a t o j i t e i r u m a b u t a n o u ch i n i m a b o r o sh i n o o N n a g a
kusamakura-by-soseki-natsume-00726|ことわり も なく すべり込ん で 来 た の で ある 。 まぼろし は|k o t o w a r i m o n a k u s u b e r i k o N d e k i t a n o d e a r u . m a b o r o sh i w a
kusamakura-by-soseki-natsume-00727|そろりそろり と 部屋 の なか に はいる 。 せ ん にょ の 波 を わたる が ごとく 、|s o r o r i s o r o r i t o h e y a n o n a k a n i h a i r u . s e N ny o n o n a m i o w a t a r u g a g o t o k u ,
kusamakura-by-soseki-natsume-00728|畳 の 上 に は 人 らしい 音 も 立た ぬ 。 閉|t a t a m i n o u e n i w a h i t o r a sh i: o t o m o t a t a n u . h e:
kusamakura-by-soseki-natsume-00729|ずる まなこ の なか から 見る 世の中 だ から しかと は 解ら ぬ が 、|z u r u m a n a k o n o n a k a k a r a m i r u y o n o n a k a d a k a r a sh i k a t o w a w a k a r a n u g a ,
kusamakura-by-soseki-natsume-00730|色 の 白い 、 髪 の 濃い 、 えりあし の 長い 女 で ある 。 近頃 は やる 、|i r o n o sh i r o i , k a m i n o k o i , e r i a sh i n o n a g a i o N n a d e a r u . ch i k a g o r o w a y a r u ,
kusamakura-by-soseki-natsume-00731|ぼかし た 写真 を ほか げ に すかす よう な 気 が する 。|b o k a sh i t a sh a sh i N o h o k a g e n i s u k a s u y o: n a k i g a s u r u .
kusamakura-by-soseki-natsume-00732|まぼろし は とだな の 前 で とまる 。|m a b o r o sh i w a t o d a n a n o m a e d e t o m a r u .
kusamakura-by-soseki-natsume-00733|戸棚 が あく 。 白い 腕 が そで を すべっ て|t o d a n a g a a k u . sh i r o i u d e g a s o d e o s u b e q t e
kusamakura-by-soseki-natsume-00734|くらやみ の なか に ほのめい た 。 戸棚 が また しまる 。|k u r a y a m i n o n a k a n i h o n o m e: t a . t o d a n a g a m a t a sh i m a r u .
kusamakura-by-soseki-natsume-00735|畳 の 波 が おのずから 幻影 を 渡し 返す 。|t a t a m i n o n a m i g a o n o z u k a r a g e N e: o w a t a sh i k a e s u .
kusamakura-by-soseki-natsume-00736|入口 の 唐紙 が ひとりでに たたる 。|i r i g u ch i n o k a r a k a m i g a h i t o r i d e n i t a t a r u .
kusamakura-by-soseki-natsume-00737|余 が 眠り は しだい に こまやか に なる 。|y o g a n e m u r i w a sh i d a i n i k o m a y a k a n i n a r u .
kusamakura-by-soseki-natsume-00738|人 に 死し て 、 まだ 牛 に も|h i t o n i sh i sh i t e , m a d a u sh i n i m o
kusamakura-by-soseki-natsume-00739|馬 に も 生れ変ら ない 途中 は こんな で あろう 。|u m a n i m o u m a r e k a w a r a n a i t o ch u: w a k o N n a d e a r o: .
kusamakura-by-soseki-natsume-00740|いつ まで 人 と 馬 の あい なか に 寝 て い た か われ は 知ら ぬ 。 耳元 に|i ts u m a d e h i t o t o u m a n o a i n a k a n i n e t e i t a k a w a r e w a sh i r a n u . m i m i m o t o n i
kusamakura-by-soseki-natsume-00741|き きっと 女 の 笑い声 が し た と 思っ たら 眼 が さめ た 。|k i k i q t o o N n a n o w a r a i g o e g a sh i t a t o o m o q t a r a m e g a s a m e t a .
kusamakura-by-soseki-natsume-00742|見れ ば 夜 の 幕 は とくに 切り落さ れ て 、|m i r e b a y o r u n o m a k u w a t o k u n i k i r i o t o s a r e t e ,
kusamakura-by-soseki-natsume-00743|天下 は すみ から 隅 まで 明るい 。 うららか な はる び が|t e N k a w a s u m i k a r a s u m i m a d e a k a r u i . u r a r a k a n a h a r u b i g a
kusamakura-by-soseki-natsume-00744|丸窓 の たけ ご うし を 黒く 染め抜い た 様子 を 見る と 、|m a r u m a d o n o t a k e g o u sh i o k u r o k u s o m e n u i t a y o: s u o m i r u t o ,
kusamakura-by-soseki-natsume-00745|世の中 に 不思議 と 云う もの の ひそむ 余地 は なさ そう だ 。 神秘 は じゅう ま ん お くど へ 帰っ て 、|y o n o n a k a n i f u sh i g i t o i u m o n o n o h i s o m u y o ch i w a n a s a s o: d a . sh i N p i w a j u: m a N o k u d o e k a e q t e ,
kusamakura-by-soseki-natsume-00746|さんず の かわ の むこうがわ へ 渡っ た の だろう 。 ゆかた の まま 、 ふ ろば へ 下り て 、|s a N z u n o k a w a n o m u k o: g a w a e w a t a q t a n o d a r o: . y u k a t a n o m a m a , f u r o b a e o r i t e ,
kusamakura-by-soseki-natsume-00747|五 分 ばかり 偶然 と ゆ つぼ の なか で 顔 を 浮かし て い た 。|g o f u N b a k a r i g u: z e N t o y u ts u b o n o n a k a d e k a o o u k a sh i t e i t a .
kusamakura-by-soseki-natsume-00748|洗う 気 に も 、 出る 気 に も なら ない 。 第 一 ゆうべ は どう し て あんな 心持ち に なっ た の だろう 。|a r a u k i n i m o , d e r u k i n i m o n a r a n a i . d a i i ch i y u: b e w a d o: sh i t e a N n a k o k o r o m o ch i n i n a q t a n o d a r o: .
kusamakura-by-soseki-natsume-00749|昼 と 夜 を さかい に こう 天地 が 、 でんぐり返る の は 妙 だ 。|h i r u t o y o r u o s a k a i n i k o: t e N ch i g a , d e N g u r i g a e r u n o w a my o: d a .
kusamakura-by-soseki-natsume-00750|からだ を ふく さえ たいぎ だ から 、 いい 加減 に し て 、 ぬれ た まま あがっ て 、|k a r a d a o f u k u s a e t a i g i d a k a r a , i: k a g e N n i sh i t e , n u r e t a m a m a a g a q t e ,
kusamakura-by-soseki-natsume-00751|風呂場 の 戸 を 内 から あける と 、 また 驚かさ れ た 。|f u r o b a n o t o o u ch i k a r a a k e r u t o , m a t a o d o r o k a s a r e t a .
kusamakura-by-soseki-natsume-00752|「 御早う 。 ゆうべ は よく 寝 られ まし た か|o h a y o: . y u: b e w a y o k u n e r a r e m a sh i t a k a
kusamakura-by-soseki-natsume-00753|」 戸 を 開ける の と 、 この 言葉 と は ほとんど 同時 に き た 。|t o o a k e r u n o t o , k o n o k o t o b a t o w a h o t o N d o d o: j i n i k i t a .
kusamakura-by-soseki-natsume-00754|人 の いる さえ 予期 し て おら ぬ で あい がしら の あいさつ だ から 、|h i t o n o i r u s a e y o k i sh i t e o r a n u d e a i g a sh i r a n o a i s a ts u d a k a r a ,
kusamakura-by-soseki-natsume-00755|さそ く の 返事 も 出る いとま さえ ない うち に 、 「 さ 、 お めし なさい 」 と うしろ へ 廻っ て 、|s a s o k u n o h e N j i m o d e r u i t o m a s a e n a i u ch i n i , s a , o m e sh i n a s a i t o u sh i r o e m a w a q t e ,
kusamakura-by-soseki-natsume-00756|ふわり と 余 の せなか へ 柔かい 着物 を かけ た 。 ようやく の 事|f u w a r i t o a m a r i n o s e n a k a e y a w a r a k a i k i m o n o o k a k e t a . y o: y a k u n o k o t o
kusamakura-by-soseki-natsume-00757|「 これ は ありがとう … … 」 だけ 出し て 、 向き直る 、|k o r e w a a r i g a t o: d a k e d a sh i t e , m u k i n a o r u ,
kusamakura-by-soseki-natsume-00758|とたん に 女 は 二 三 歩 しりぞい た 。|t o t a N n i o N n a w a n i s a N h o sh i r i z o i t a .
kusamakura-by-soseki-natsume-00759|昔 から 小説 家 は 必ず 主人 公 の ようぼう を|m u k a sh i k a r a sh o: s e ts u k a w a k a n a r a z u sh u j i N k o: n o y o: b o: o
